bpt lgm_tot_p50 sfr_tot_p50 color_gr type
0             -0.5472677713  1.7544450955 -0.1586527234 unmatched    
0             -1.7291382585  1.2120042089 -1.5073030982 unmatched    
0             -0.4049800364  1.2729492136 -0.5528886623 unmatched    
0              0.6801117484 -0.6929858048  0.7157601241 unmatched    
1              0.0708182642  0.0108430642  0.6480734952 unmatched    
0             -1.1127500949  1.1338099829 -0.9975662291 unmatched    
0             -0.1704917896  1.0994953952 -1.1043685779 unmatched    
0              0.6169266558 -1.0472394819  0.8142290798 unmatched    
0             -0.6703938083  1.7114158822 -1.7072233803 unmatched    
0             -0.4333587536  0.9966422849 -0.3695590855 unmatched    
0             -1.9253637476  0.9181221943 -1.6694416119 unmatched    
0             -1.4715771444  0.8420544441 -1.3255762921 unmatched    
0             -0.3049571858  1.2683441682 -0.9334351136 unmatched    
1              1.0524914545 -0.6033838979  0.5584603547 unmatched    
0             -1.1802101866  1.7767171797 -2.1449319379 unmatched    
0             -2.2097512388  1.0840692966 -2.1997964013 unmatched    
1             -0.1820737020 -1.0652628833  0.4389017773 unmatched    
1              0.4847958335  0.9872807241 -0.5257328578 unmatched    
0             -1.5223313886  1.1570347472 -1.4532704524 unmatched    
0             -1.9860929897  1.2674852006 -2.3377310490 unmatched    
0             -1.6481558293  1.2235155473 -2.1070182960 unmatched    
0             -1.3745255698  1.0984636652 -1.1929064418 unmatched    
0             -1.4109388597  1.0941457498 -1.2446515889 unmatched    
0              0.7446005641  1.8049506544 -1.3288071938 unmatched    
0              0.9794526406  1.7617519935 -1.1378746004 unmatched    
0             -1.1126591375  1.3541009298 -1.4977929873 unmatched    
0             -0.5939592505  1.2868479896 -0.1829174542 unmatched    
0             -0.5891385069  0.8408653765 -1.2172117491 unmatched    
0              0.0885852816  1.4568776677 -0.5534364447 unmatched    
1             -0.0661029826 -1.1216306376  0.6571423369 unmatched    
0             -0.4255667340  0.8636037002  0.1123727555 unmatched    
0             -0.8424246219 -0.6211535742 -0.6114608009 unmatched    
0              0.0383464627  0.3493067577 -1.2443371213 unmatched    
0             -0.9093692882  1.2491849967 -1.3524582054 unmatched    
1             -0.3544683453 -1.0409894315  0.4483307351 unmatched    
0             -0.5909879746  1.1596102474 -0.8521046457 unmatched    
0              0.0690294348  0.7882482619  1.0076368380 unmatched    
0             -1.8371653626 -0.4372233351 -1.7468564502 unmatched    
0             -0.6602368957  1.7602431584 -0.9946244348 unmatched    
0             -1.2703186776  1.6444119495 -1.9610140023 unmatched    
0              0.7661574743 -0.7356957580  0.4108482183 unmatched    
0             -0.7522554926  0.9616159794 -0.7429488615 unmatched    
1             -0.8654065318  0.9495410017 -0.7804212342 unmatched    
0             -0.2108768872  1.8692561768 -0.9279014971 unmatched    
0             -1.3852282270  1.4347559060 -2.0350457771 unmatched    
0             -0.5501480899  1.1303744951 -1.3132664046 unmatched    
0             -1.1382788128  0.9055132849 -0.4935151383 unmatched    
0             -2.0902210521  1.1682460780 -1.9310787094 unmatched    
0              0.0062384910  0.8787115206 -0.2283123833 unmatched    
0             -1.3927776935  1.3412625713 -1.4120954765 unmatched    
0             -2.5598008966  1.1965790027 -2.3646484667 unmatched    
0             -1.9281531087  1.0169993189 -1.2133924886 unmatched    
0             -0.8553708957  1.6388194166 -0.8909363303 unmatched    
0             -0.9784969327  1.3811580894 -1.7031200845 unmatched    
0             -0.7183890106  1.1704249257 -1.4548326466 unmatched    
0             -0.4704087455  1.2086223986 -1.1585483134 unmatched    
0             -1.1299410486  1.2990414531  0.0039625639 unmatched    
0              0.2109230209  1.2914392650 -0.1518460200 unmatched    
0             -1.0496256406  0.7121161955 -0.7438821203 unmatched    
0              1.2699706624  1.8816749327 -0.6607104950 unmatched    
0             -0.4388768375  1.1242119096 -0.4709647634 unmatched    
0             -0.4047678024  0.9224264034 -1.1177638860 unmatched    
1             -0.2726066610  1.1733863684 -0.7469152117 unmatched    
0             -0.3528917499  1.0789078412 -0.6241713811 unmatched    
0             -0.8232629240  1.2821890118 -1.1944737081 unmatched    
0              0.2330256756  1.9835918106 -0.3102109218 unmatched    
0             -0.5449331974  1.1135052238 -1.5997261594 unmatched    
1             -0.1685513645 -0.2296594392  0.1948038602 unmatched    
0             -0.5323507533  1.4571103552 -1.1250930114 unmatched    
0             -0.9806799109  0.8411366289 -0.8011355236 unmatched    
0             -0.9908368236  0.9064582512 -0.9700858128 unmatched    
0             -0.5751613823  1.4291569980 -0.8775765266 unmatched    
0             -2.0520037732  1.4488858395 -1.8482519840 unmatched    
0             -1.1270910492  0.4288202263 -1.0045758148 unmatched    
0              0.0686959242  0.8651570838 -0.7959113028 unmatched    
0             -1.0354059628 -0.1164780630 -0.5943679617 unmatched    
0             -1.2434559175  0.4996519642 -0.6735073001 unmatched    
0              0.5703564532 -0.5962566473  0.8160195166 unmatched    
1             -0.0031907622 -0.9317104481  0.3495270236 unmatched    
0             -1.0091799047  0.8386052348 -1.5692430841 unmatched    
0             -1.2188367739  1.4127524643 -1.5391404132 unmatched    
0             -0.8037980346  1.5098206442 -1.1988661113 unmatched    
0             -1.0881915896  1.1072779958 -0.5373022246 unmatched    
0             -0.3468582405  1.0309219375  0.2729744353 unmatched    
0             -1.5681132936  1.1887040921 -1.5269776155 unmatched    
0             -0.4973321439  1.0057573881 -0.9963438628 unmatched    
0             -1.0813091443  0.5169648081 -0.7710632851 unmatched    
0             -1.2931186726  1.2760565163 -1.1907254564 unmatched    
0             -1.3840760996  0.4707220845 -0.5947585103 unmatched    
0             -0.6939517819  1.0649565351 -1.0532371499 unmatched    
0              0.3972644696  1.0860742342  0.8742568994 unmatched    
1             -0.0313875646 -1.5219232933  0.7577618456 unmatched    
0             -0.6247331800  1.4625486131 -0.4132903792 unmatched    
0             -0.8547038746  0.5270430463 -0.0985133184 unmatched    
0             -0.6079970134  1.5206020451 -1.2023252556 unmatched    
0             -1.4639670397  0.8652544555 -0.9658607876 unmatched    
0             -0.7438267711  1.5116913244 -1.6127207748 unmatched    
0             -1.0722437208  1.0099953609 -1.0666476742 unmatched    
0              0.6900564271  1.3476634543 -0.1357067279 unmatched    
0             -0.3614417480  1.6602190183 -0.5540552359 unmatched    
0             -0.8358150489  1.0932694423 -1.0415359096 unmatched    
0              0.1271815498  1.0913527346  0.0165970632 unmatched    
0              0.4251580806  1.6547150978 -1.0752143821 unmatched    
1              1.0254164604 -0.5223257667  0.7675357036 unmatched    
0              0.1623517549  1.8027705317 -0.8693851511 unmatched    
0             -0.9204357751  0.7836597150 -0.7354675743 unmatched    
0             -0.9283490713  0.4526815981 -0.5506011636 unmatched    
0             -0.3355492005  0.8943182103 -0.3962533327 unmatched    
0             -0.4551278978  0.9933906521 -0.3150395221 unmatched    
0             -0.8176235635  1.5401333890 -1.6946649619 unmatched    
0             -1.9450105518  0.9294911790 -1.4480766639 unmatched    
0             -0.4326917325  1.2403050035 -0.5939926293 unmatched    
0             -0.9705533174  1.1458480238 -1.1363681989 unmatched    
0             -0.5472071331  1.4777909843 -1.2459703243 unmatched    
0             -0.5799821259  1.3353284658 -1.4585808983 unmatched    
0             -0.4482454525  1.4358195110 -1.3555217291 unmatched    
0             -0.0868109568  1.9657447417  0.1901274217 unmatched    
0             -0.3058061218  1.4352335210 -0.6300549697 unmatched    
0              1.2857972547  1.4768709442  0.2298568608 unmatched    
1             -0.2949821880  1.1716405108 -0.5896002262 unmatched    
0             -1.1811803992  1.0047946355 -1.4403823502 unmatched    
0             -0.7350948581  1.6198230627 -1.7789067918 unmatched    
0              0.4558107335  1.4374883587 -0.6064090301 unmatched    
0             -1.3013351602  0.9528576595 -0.8820754430 unmatched    
1              0.3091570420  0.3477911651  1.0715143505 unmatched    
0             -1.0278564964  1.3721103062 -1.1659687359 unmatched    
0             -0.5514214938  1.4214363624 -1.3230351905 unmatched    
0              0.2273559960  2.0489685881 -0.5442052971 unmatched    
1              0.9715696636  1.7158281475 -0.4628545409 unmatched    
0             -0.2795194254  1.4537146474 -0.7700894498 unmatched    
0             -2.1152676956  1.2170372718 -2.2489700145 unmatched    
0             -1.6365435978  1.4371745812 -1.4076878571 unmatched    
0             -0.2627226206  1.1559034396 -0.4039324302 unmatched    
0             -1.4188521559  1.6178422225 -2.3631116328 unmatched    
0              0.0794895389 -1.1450625894  0.5797477868 unmatched    
0             -1.3592447220  1.4480791470 -1.7153082425 unmatched    
0             -0.0552487296  1.2666449756 -0.5620640172 unmatched    
0              0.4353453124  1.4905765577  0.3457280513 unmatched    
0              0.1251804864  1.3307642205 -0.5092588098 unmatched    
0             -0.6046922269  1.1540772569 -0.7252169428 unmatched    
0             -0.5786177645  1.2779686339 -0.8926202539 unmatched    
0              0.1249379332 -1.0722269338  0.3905447656 unmatched    
0              1.7656886395 -0.1753962001  0.6749655526 unmatched    
1              1.3136605465  0.2136837223  0.3687754879 unmatched    
0              0.5586532642  2.1112789904 -1.1522285277 unmatched    
1              0.1870012176 -0.9207288722  0.2757234914 unmatched    
0             -1.0049958631  0.7030170298 -1.0553319104 unmatched    
0             -0.3186917573  1.4864964299 -1.4160618267 unmatched    
0             -1.3149787742  1.3746809614 -2.2178630759 unmatched    
0             -1.1505580654  1.2446494389 -1.6286774728 unmatched    
0             -1.3685223796  1.4273990279 -1.4722145932 unmatched    
0             -0.6652092350  1.3854869697  0.1880884540 unmatched    
1             -0.8128331390  1.0066044981 -0.9980379306 unmatched    
0             -0.1288636072  2.0902386837 -0.3852266761 unmatched    
0             -1.3984473731  1.5270331455 -1.8645028614 unmatched    
0             -1.3073989887  1.8677161042 -1.2176428741 unmatched    
0             -0.2861593176  1.2938620202 -2.4811435205 unmatched    
1              1.7427067296 -0.9131477216  0.8594059103 unmatched    
0             -0.5807704236  1.7233047481 -0.5006413813 unmatched    
0              0.1081411284  1.4339420734 -0.3609568733 unmatched    
0             -1.1370963662  1.1026974305 -1.2037302160 unmatched    
0             -0.6964379516 -0.2577961414  0.1543643329 unmatched    
0             -0.6830368907  0.8741251540 -0.3234591402 unmatched    
0             -0.3302433506  1.6669252638 -1.3736847728 unmatched    
0              0.0495645454  0.4641604240  0.2141537658 unmatched    
0             -0.9882596965  1.1328859903 -0.9413525979 unmatched    
0             -0.2340103928  1.1892870221 -0.6509467812 unmatched    
1              0.1119310212  0.6961443968  1.6528179737 unmatched    
0             -0.1586673241  2.1614168392 -0.3962178282 unmatched    
1              1.1288047357 -0.4277273894  0.0705637722 unmatched    
0              0.4850990250  1.2295771527 -0.0276972291 unmatched    
0              0.4547495635  0.9046225443 -0.5097203671 unmatched    
0             -1.3942330123  0.7236462127 -1.2567383058 unmatched    
0             -0.5194651178  0.6686913497 -0.3396035044 unmatched    
0             -0.9838937400  0.7672290565 -0.6728783648 unmatched    
0             -2.0131073455  1.2397089410 -2.0134185171 unmatched    
0             -0.2481997514 -0.4065982153  0.2776458018 unmatched    
0              0.3625187325  1.4666905784 -0.9615089608 unmatched    
0             -0.9888357602  1.0393699606 -1.0172407464 unmatched    
0              0.1081714475  0.3705182968 -0.0658188254 unmatched    
0              0.2292054637  1.0465618537 -0.1803053437 unmatched    
0             -1.8474435518  0.2832892926 -1.3799690541 unmatched    
0              0.0230656150  0.9417170146 -0.8361580918 unmatched    
0             -0.4420603475  0.5737988299 -0.8947809511 unmatched    
0             -0.8733198279  1.2754345712 -0.6159394291 unmatched    
